Xiawei_ID,Name,Data
18,ID_18_Number_349,孩子阶段：小学高年级，孩子问题：处理不了网络成瘾
18,ID_18_Number_350,孩子阶段：小学高年级，孩子问题：处理不了网络依赖
18,ID_18_Number_351,孩子阶段：小学高年级，孩子问题：网络成瘾影响成绩
18,ID_18_Number_352,孩子阶段：小学高年级，孩子问题：网络依赖引发家庭矛盾
18,ID_18_Number_353,孩子阶段：小学高年级，孩子问题：网络依赖影响社交
18,ID_18_Number_354,孩子阶段：小学高年级，孩子问题：网络依赖导致健康问题
18,ID_18_Number_355,孩子阶段：小学高年级，孩子问题：网络依赖影响睡眠
18,ID_18_Number_356,孩子阶段：小学高年级，孩子问题：网络依赖导致注意力不集中
18,ID_18_Number_357,孩子阶段：高中，孩子问题：学业压力
18,ID_18_Number_358,孩子阶段：高中，孩子问题：时间管理
18,ID_18_Number_359,孩子阶段：高中，孩子问题：社交焦虑
18,ID_18_Number_360,孩子阶段：高中，孩子问题：自我认同
18,ID_18_Number_361,孩子阶段：高中，孩子问题：情绪波动
18,ID_18_Number_362,孩子阶段：高中，孩子问题：家庭关系
18,ID_18_Number_363,孩子阶段：高中，孩子问题：恋爱关系
18,ID_18_Number_364,孩子阶段：高中，孩子问题：身体形象
18,ID_18_Number_365,孩子阶段：高中，孩子问题：同伴压力
18,ID_18_Number_366,孩子阶段：高中，孩子问题：学业选择
18,ID_18_Number_367,孩子阶段：高中，孩子问题：考试焦虑
18,ID_18_Number_368,孩子阶段：高中，孩子问题：学习障碍
18,ID_18_Number_369,孩子阶段：高中，孩子问题：网络和社交媒体
18,ID_18_Number_370,孩子阶段：高中，孩子问题：睡眠问题
18,ID_18_Number_371,孩子阶段：高中，孩子问题：饮食问题
18,ID_18_Number_372,孩子阶段：高中，孩子问题：物质滥用
18,ID_18_Number_373,孩子阶段：高中，孩子问题：心理健康
18,ID_18_Number_374,孩子阶段：高中，孩子问题：自我价值感
18,ID_18_Number_375,孩子阶段：高中，孩子问题：竞争压力
18,ID_18_Number_376,孩子阶段：高中，孩子问题：向往爱情
18,ID_18_Number_377,孩子阶段：高中，孩子问题：文化适应
18,ID_18_Number_378,孩子阶段：高中，孩子问题：歧视和偏见
18,ID_18_Number_379,孩子阶段：高中，孩子问题：学业失败
18,ID_18_Number_380,孩子阶段：高中，孩子问题：创造力和自我表达
18,ID_18_Number_381,孩子阶段：高中，孩子问题：职业规划
18,ID_18_Number_382,孩子阶段：高中，孩子问题：独立性
18,ID_18_Number_383,孩子阶段：高中，孩子问题：道德和价值观
18,ID_18_Number_384,孩子阶段：高中，孩子问题：决策能力
